timestamp,value,classification,Date,shift,change
1688967000,56,Greed,2023-07-10,Greed,
1689053400,57,Greed,2023-07-11,Greed,
1689139800,64,Greed,2023-07-12,Greed,
1689226200,57,Greed,2023-07-13,Greed,
1689312600,60,Greed,2023-07-14,Greed,
1689399000,56,Greed,2023-07-15,Greed,
1689485400,57,Greed,2023-07-16,Greed,
1689571800,54,Neutral,2023-07-17,Greed,Greed→Neutral
1689658200,56,Greed,2023-07-18,Neutral,Neutral→Greed
1689744600,50,Neutral,2023-07-19,Greed,Greed→Neutral
1689831000,56,Greed,2023-07-20,Neutral,Neutral→Greed
1689917400,50,Neutral,2023-07-21,Greed,Greed→Neutral
1690003800,52,Neutral,2023-07-22,Neutral,
1690090200,54,Neutral,2023-07-23,Neutral,
1690176600,55,Greed,2023-07-24,Neutral,Neutral→Greed
1690263000,50,Neutral,2023-07-25,Greed,Greed→Neutral
1690349400,51,Neutral,2023-07-26,Neutral,
1690435800,51,Neutral,2023-07-27,Neutral,
1690522200,52,Neutral,2023-07-28,Neutral,
1690608600,52,Neutral,2023-07-29,Neutral,
1690695000,52,Neutral,2023-07-30,Neutral,
1690781400,50,Neutral,2023-07-31,Neutral,
1690867800,53,Neutral,2023-08-01,Neutral,
1690954200,53,Neutral,2023-08-02,Neutral,
1691040600,52,Neutral,2023-08-03,Neutral,
1691127000,54,Neutral,2023-08-04,Neutral,
1691213400,50,Neutral,2023-08-05,Neutral,
1691299800,49,Neutral,2023-08-06,Neutral,
1691386200,49,Neutral,2023-08-07,Neutral,
1691472600,54,Neutral,2023-08-08,Neutral,
1691559000,50,Neutral,2023-08-09,Neutral,
1691645400,53,Neutral,2023-08-10,Neutral,
1691731800,51,Neutral,2023-08-11,Neutral,
1691818200,54,Neutral,2023-08-12,Neutral,
1691904600,54,Neutral,2023-08-13,Neutral,
1691991000,50,Neutral,2023-08-14,Neutral,
1692077400,53,Neutral,2023-08-15,Neutral,
1692163800,52,Neutral,2023-08-16,Neutral,
1692250200,50,Neutral,2023-08-17,Neutral,
1692336600,37,Fear,2023-08-18,Neutral,Neutral→Fear
1692423000,39,Fear,2023-08-19,Fear,
1692509400,37,Fear,2023-08-20,Fear,
1692595800,38,Fear,2023-08-21,Fear,
1692682200,37,Fear,2023-08-22,Fear,
1692768600,37,Fear,2023-08-23,Fear,
1692855000,41,Fear,2023-08-24,Fear,
1692941400,39,Fear,2023-08-25,Fear,
1693027800,38,Fear,2023-08-26,Fear,
1693114200,38,Fear,2023-08-27,Fear,
1693200600,39,Fear,2023-08-28,Fear,
1693287000,39,Fear,2023-08-29,Fear,
1693373400,49,Neutral,2023-08-30,Fear,Fear→Neutral
1693459800,52,Neutral,2023-08-31,Neutral,
1693546200,40,Fear,2023-09-01,Neutral,Neutral→Fear
1693632600,39,Fear,2023-09-02,Fear,
1693719000,40,Fear,2023-09-03,Fear,
1693805400,40,Fear,2023-09-04,Fear,
1693891800,40,Fear,2023-09-05,Fear,
1693978200,42,Fear,2023-09-06,Fear,
1694064600,41,Fear,2023-09-07,Fear,
1694151000,46,Neutral,2023-09-08,Fear,Fear→Neutral
1694237400,41,Fear,2023-09-09,Neutral,Neutral→Fear
1694323800,40,Fear,2023-09-10,Fear,
1694410200,40,Fear,2023-09-11,Fear,
1694496600,30,Fear,2023-09-12,Fear,
1694583000,41,Fear,2023-09-13,Fear,
1694669400,45,Neutral,2023-09-14,Fear,Fear→Neutral
1694755800,45,Neutral,2023-09-15,Neutral,
1694842200,43,Fear,2023-09-16,Neutral,Neutral→Fear
1694928600,46,Neutral,2023-09-17,Fear,Fear→Neutral
1695015000,46,Neutral,2023-09-18,Neutral,
1695101400,46,Neutral,2023-09-19,Neutral,
1695187800,47,Neutral,2023-09-20,Neutral,
1695274200,47,Neutral,2023-09-21,Neutral,
1695360600,43,Fear,2023-09-22,Neutral,Neutral→Fear
1695447000,47,Neutral,2023-09-23,Fear,Fear→Neutral
1695533400,44,Fear,2023-09-24,Neutral,Neutral→Fear
1695619800,47,Neutral,2023-09-25,Fear,Fear→Neutral
1695706200,46,Neutral,2023-09-26,Neutral,
1695792600,44,Fear,2023-09-27,Neutral,Neutral→Fear
1695879000,46,Neutral,2023-09-28,Fear,Fear→Neutral
1695965400,48,Neutral,2023-09-29,Neutral,
1696051800,47,Neutral,2023-09-30,Neutral,
1696138200,48,Neutral,2023-10-01,Neutral,
1696224600,50,Neutral,2023-10-02,Neutral,
1696311000,50,Neutral,2023-10-03,Neutral,
1696397400,49,Neutral,2023-10-04,Neutral,
1696483800,48,Neutral,2023-10-05,Neutral,
1696570200,50,Neutral,2023-10-06,Neutral,
1696656600,49,Neutral,2023-10-07,Neutral,
1696743000,50,Neutral,2023-10-08,Neutral,
1696829400,50,Neutral,2023-10-09,Neutral,
1696915800,50,Neutral,2023-10-10,Neutral,
1697002200,47,Neutral,2023-10-11,Neutral,
1697088600,45,Neutral,2023-10-12,Neutral,
1697175000,44,Fear,2023-10-13,Neutral,Neutral→Fear
1697261400,47,Neutral,2023-10-14,Fear,Fear→Neutral
1697347800,45,Neutral,2023-10-15,Neutral,
1697434200,47,Neutral,2023-10-16,Neutral,
1697520600,52,Neutral,2023-10-17,Neutral,
1697607000,50,Neutral,2023-10-18,Neutral,
1697693400,52,Neutral,2023-10-19,Neutral,
1697779800,53,Neutral,2023-10-20,Neutral,
1697866200,63,Greed,2023-10-21,Neutral,Neutral→Greed
1697952600,53,Neutral,2023-10-22,Greed,Greed→Neutral
1698039000,53,Neutral,2023-10-23,Neutral,
1698125400,66,Greed,2023-10-24,Neutral,Neutral→Greed
1698211800,72,Greed,2023-10-25,Greed,
1698298200,71,Greed,2023-10-26,Greed,
1698384600,70,Greed,2023-10-27,Greed,
1698471000,65,Greed,2023-10-28,Greed,
1698557400,72,Greed,2023-10-29,Greed,
1698643800,68,Greed,2023-10-30,Greed,
1698730200,66,Greed,2023-10-31,Greed,
1698816600,66,Greed,2023-11-01,Greed,
1698903000,72,Greed,2023-11-02,Greed,
1698989400,65,Greed,2023-11-03,Greed,
1699075800,68,Greed,2023-11-04,Greed,
1699162200,70,Greed,2023-11-05,Greed,
1699248600,74,Greed,2023-11-06,Greed,
1699335000,68,Greed,2023-11-07,Greed,
1699421400,66,Greed,2023-11-08,Greed,
1699507800,69,Greed,2023-11-09,Greed,
1699594200,70,Greed,2023-11-10,Greed,
1699680600,70,Greed,2023-11-11,Greed,
1699767000,73,Greed,2023-11-12,Greed,
1699853400,72,Greed,2023-11-13,Greed,
1699939800,69,Greed,2023-11-14,Greed,
1700026200,60,Greed,2023-11-15,Greed,
1700112600,70,Greed,2023-11-16,Greed,
1700199000,63,Greed,2023-11-17,Greed,
1700285400,69,Greed,2023-11-18,Greed,
1700371800,66,Greed,2023-11-19,Greed,
1700458200,69,Greed,2023-11-20,Greed,
1700544600,71,Greed,2023-11-21,Greed,
1700631000,62,Greed,2023-11-22,Greed,
1700717400,66,Greed,2023-11-23,Greed,
1700803800,66,Greed,2023-11-24,Greed,
1700890200,73,Greed,2023-11-25,Greed,
1700976600,73,Greed,2023-11-26,Greed,
1701063000,66,Greed,2023-11-27,Greed,
1701149400,68,Greed,2023-11-28,Greed,
1701235800,72,Greed,2023-11-29,Greed,
1701322200,74,Greed,2023-11-30,Greed,
1701408600,71,Greed,2023-12-01,Greed,
1701495000,74,Greed,2023-12-02,Greed,
1701581400,73,Greed,2023-12-03,Greed,
1701667800,74,Greed,2023-12-04,Greed,
1701754200,75,Extreme Greed,2023-12-05,Greed,Greed→Extreme Greed
1701840600,72,Greed,2023-12-06,Extreme Greed,Extreme Greed→Greed
1701927000,72,Greed,2023-12-07,Greed,
1702013400,72,Greed,2023-12-08,Greed,
1702099800,73,Greed,2023-12-09,Greed,
1702186200,74,Greed,2023-12-10,Greed,
1702272600,74,Greed,2023-12-11,Greed,
1702359000,67,Greed,2023-12-12,Greed,
1702445400,65,Greed,2023-12-13,Greed,
1702531800,72,Greed,2023-12-14,Greed,
1702618200,70,Greed,2023-12-15,Greed,
1702704600,67,Greed,2023-12-16,Greed,
1702791000,73,Greed,2023-12-17,Greed,
1702877400,65,Greed,2023-12-18,Greed,
1702963800,73,Greed,2023-12-19,Greed,
1703050200,74,Greed,2023-12-20,Greed,
1703136600,70,Greed,2023-12-21,Greed,
1703223000,74,Greed,2023-12-22,Greed,
1703309400,70,Greed,2023-12-23,Greed,
1703395800,71,Greed,2023-12-24,Greed,
1703482200,73,Greed,2023-12-25,Greed,
1703568600,71,Greed,2023-12-26,Greed,
1703655000,73,Greed,2023-12-27,Greed,
1703741400,73,Greed,2023-12-28,Greed,
1703827800,65,Greed,2023-12-29,Greed,
1703914200,68,Greed,2023-12-30,Greed,
1704000600,67,Greed,2023-12-31,Greed,
1704087000,65,Greed,2024-01-01,Greed,
1704173400,71,Greed,2024-01-02,Greed,
1704259800,70,Greed,2024-01-03,Greed,
1704346200,68,Greed,2024-01-04,Greed,
1704432600,72,Greed,2024-01-05,Greed,
1704519000,70,Greed,2024-01-06,Greed,
1704605400,71,Greed,2024-01-07,Greed,
1704691800,71,Greed,2024-01-08,Greed,
1704778200,76,Extreme Greed,2024-01-09,Greed,Greed→Extreme Greed
1704864600,73,Greed,2024-01-10,Extreme Greed,Extreme Greed→Greed
1704951000,76,Extreme Greed,2024-01-11,Greed,Greed→Extreme Greed
1705037400,71,Greed,2024-01-12,Extreme Greed,Extreme Greed→Greed
1705123800,64,Greed,2024-01-13,Greed,
1705210200,60,Greed,2024-01-14,Greed,
1705296600,52,Neutral,2024-01-15,Greed,Greed→Neutral
1705383000,64,Greed,2024-01-16,Neutral,Neutral→Greed
1705469400,60,Greed,2024-01-17,Greed,
1705555800,63,Greed,2024-01-18,Greed,
1705642200,51,Neutral,2024-01-19,Greed,Greed→Neutral
1705728600,52,Neutral,2024-01-20,Neutral,
1705815000,56,Greed,2024-01-21,Neutral,Neutral→Greed
1705901400,55,Greed,2024-01-22,Greed,
1705987800,50,Neutral,2024-01-23,Greed,Greed→Neutral
1706074200,48,Neutral,2024-01-24,Neutral,
1706160600,52,Neutral,2024-01-25,Neutral,
1706247000,49,Neutral,2024-01-26,Neutral,
1706333400,55,Greed,2024-01-27,Neutral,Neutral→Greed
1706419800,54,Neutral,2024-01-28,Greed,Greed→Neutral
1706506200,55,Greed,2024-01-29,Neutral,Neutral→Greed
1706592600,61,Greed,2024-01-30,Greed,
1706679000,60,Greed,2024-01-31,Greed,
1706765400,63,Greed,2024-02-01,Greed,
1706851800,63,Greed,2024-02-02,Greed,
1706938200,60,Greed,2024-02-03,Greed,
1707024600,60,Greed,2024-02-04,Greed,
1707111000,60,Greed,2024-02-05,Greed,
1707197400,64,Greed,2024-02-06,Greed,
1707283800,62,Greed,2024-02-07,Greed,
1707370200,66,Greed,2024-02-08,Greed,
1707456600,72,Greed,2024-02-09,Greed,
1707543000,74,Greed,2024-02-10,Greed,
1707629400,71,Greed,2024-02-11,Greed,
1707715800,70,Greed,2024-02-12,Greed,
1707802200,79,Extreme Greed,2024-02-13,Greed,Greed→Extreme Greed
1707888600,74,Greed,2024-02-14,Extreme Greed,Extreme Greed→Greed
1707975000,72,Greed,2024-02-15,Greed,
1708061400,72,Greed,2024-02-16,Greed,
1708147800,76,Extreme Greed,2024-02-17,Greed,Greed→Extreme Greed
1708234200,72,Greed,2024-02-18,Extreme Greed,Extreme Greed→Greed
1708320600,75,Extreme Greed,2024-02-19,Greed,Greed→Extreme Greed
1708407000,72,Greed,2024-02-20,Extreme Greed,Extreme Greed→Greed
1708493400,78,Extreme Greed,2024-02-21,Greed,Greed→Extreme Greed
1708579800,74,Greed,2024-02-22,Extreme Greed,Extreme Greed→Greed
1708666200,76,Extreme Greed,2024-02-23,Greed,Greed→Extreme Greed
1708752600,72,Greed,2024-02-24,Extreme Greed,Extreme Greed→Greed
1708839000,74,Greed,2024-02-25,Greed,
1708925400,72,Greed,2024-02-26,Greed,
1709011800,79,Extreme Greed,2024-02-27,Greed,Greed→Extreme Greed
1709098200,82,Extreme Greed,2024-02-28,Extreme Greed,
1709184600,80,Extreme Greed,2024-02-29,Extreme Greed,
1709271000,80,Extreme Greed,2024-03-01,Extreme Greed,
1709357400,80,Extreme Greed,2024-03-02,Extreme Greed,
1709443800,83,Extreme Greed,2024-03-03,Extreme Greed,
1709530200,82,Extreme Greed,2024-03-04,Extreme Greed,
1709616600,90,Extreme Greed,2024-03-05,Extreme Greed,
1709703000,75,Extreme Greed,2024-03-06,Extreme Greed,
1709789400,82,Extreme Greed,2024-03-07,Extreme Greed,
1709875800,81,Extreme Greed,2024-03-08,Extreme Greed,
1709962200,84,Extreme Greed,2024-03-09,Extreme Greed,
1710048600,79,Extreme Greed,2024-03-10,Extreme Greed,
1710135000,82,Extreme Greed,2024-03-11,Extreme Greed,
1710221400,81,Extreme Greed,2024-03-12,Extreme Greed,
1710307800,81,Extreme Greed,2024-03-13,Extreme Greed,
1710394200,88,Extreme Greed,2024-03-14,Extreme Greed,
1710480600,83,Extreme Greed,2024-03-15,Extreme Greed,
1710567000,81,Extreme Greed,2024-03-16,Extreme Greed,
1710653400,79,Extreme Greed,2024-03-17,Extreme Greed,
1710739800,77,Extreme Greed,2024-03-18,Extreme Greed,
1710826200,79,Extreme Greed,2024-03-19,Extreme Greed,
1710912600,74,Greed,2024-03-20,Extreme Greed,Extreme Greed→Greed
1710999000,78,Extreme Greed,2024-03-21,Greed,Greed→Extreme Greed
1711085400,75,Extreme Greed,2024-03-22,Extreme Greed,
1711171800,73,Greed,2024-03-23,Extreme Greed,Extreme Greed→Greed
1711258200,74,Greed,2024-03-24,Greed,
1711344600,75,Extreme Greed,2024-03-25,Greed,Greed→Extreme Greed
1711431000,81,Extreme Greed,2024-03-26,Extreme Greed,
1711517400,83,Extreme Greed,2024-03-27,Extreme Greed,
1711603800,80,Extreme Greed,2024-03-28,Extreme Greed,
1711690200,79,Extreme Greed,2024-03-29,Extreme Greed,
1711776600,75,Extreme Greed,2024-03-30,Extreme Greed,
1711863000,75,Extreme Greed,2024-03-31,Extreme Greed,
1711949400,79,Extreme Greed,2024-04-01,Extreme Greed,
1712035800,79,Extreme Greed,2024-04-02,Extreme Greed,
1712122200,71,Greed,2024-04-03,Extreme Greed,Extreme Greed→Greed
1712208600,70,Greed,2024-04-04,Greed,
1712295000,79,Extreme Greed,2024-04-05,Greed,Greed→Extreme Greed
1712381400,75,Extreme Greed,2024-04-06,Extreme Greed,
1712467800,78,Extreme Greed,2024-04-07,Extreme Greed,
1712554200,76,Extreme Greed,2024-04-08,Extreme Greed,
1712640600,80,Extreme Greed,2024-04-09,Extreme Greed,
1712727000,78,Extreme Greed,2024-04-10,Extreme Greed,
1712813400,76,Extreme Greed,2024-04-11,Extreme Greed,
1712899800,79,Extreme Greed,2024-04-12,Extreme Greed,
1712986200,72,Greed,2024-04-13,Extreme Greed,Extreme Greed→Greed
1713072600,72,Greed,2024-04-14,Greed,
1713159000,74,Greed,2024-04-15,Greed,
1713245400,65,Greed,2024-04-16,Greed,
1713331800,67,Greed,2024-04-17,Greed,
1713418200,57,Greed,2024-04-18,Greed,
1713504600,66,Greed,2024-04-19,Greed,
1713591000,66,Greed,2024-04-20,Greed,
1713677400,72,Greed,2024-04-21,Greed,
1713763800,73,Greed,2024-04-22,Greed,
1713850200,71,Greed,2024-04-23,Greed,
1713936600,72,Greed,2024-04-24,Greed,
1714023000,72,Greed,2024-04-25,Greed,
1714109400,70,Greed,2024-04-26,Greed,
1714195800,67,Greed,2024-04-27,Greed,
1714282200,65,Greed,2024-04-28,Greed,
1714368600,67,Greed,2024-04-29,Greed,
1714455000,67,Greed,2024-04-30,Greed,
1714541400,54,Neutral,2024-05-01,Greed,Greed→Neutral
1714627800,43,Fear,2024-05-02,Neutral,Neutral→Fear
1714714200,48,Neutral,2024-05-03,Fear,Fear→Neutral
1714800600,67,Greed,2024-05-04,Neutral,Neutral→Greed
1714887000,69,Greed,2024-05-05,Greed,
1714973400,71,Greed,2024-05-06,Greed,
1715059800,68,Greed,2024-05-07,Greed,
1715146200,64,Greed,2024-05-08,Greed,
1715232600,55,Greed,2024-05-09,Greed,
1715319000,66,Greed,2024-05-10,Greed,
1715405400,53,Neutral,2024-05-11,Greed,Greed→Neutral
1715491800,56,Greed,2024-05-12,Neutral,Neutral→Greed
1715578200,57,Greed,2024-05-13,Greed,
1715664600,66,Greed,2024-05-14,Greed,
1715751000,64,Greed,2024-05-15,Greed,
1715837400,70,Greed,2024-05-16,Greed,
1715923800,74,Greed,2024-05-17,Greed,
1716010200,73,Greed,2024-05-18,Greed,
1716096600,72,Greed,2024-05-19,Greed,
1716183000,70,Greed,2024-05-20,Greed,
1716269400,76,Extreme Greed,2024-05-21,Greed,Greed→Extreme Greed
1716355800,76,Extreme Greed,2024-05-22,Extreme Greed,
1716442200,76,Extreme Greed,2024-05-23,Extreme Greed,
1716528600,74,Greed,2024-05-24,Extreme Greed,Extreme Greed→Greed
1716615000,76,Extreme Greed,2024-05-25,Greed,Greed→Extreme Greed
1716701400,75,Extreme Greed,2024-05-26,Extreme Greed,
1716787800,74,Greed,2024-05-27,Extreme Greed,Extreme Greed→Greed
1716874200,72,Greed,2024-05-28,Greed,
1716960600,72,Greed,2024-05-29,Greed,
1717047000,73,Greed,2024-05-30,Greed,
1717133400,73,Greed,2024-05-31,Greed,
1717219800,72,Greed,2024-06-01,Greed,
1717306200,73,Greed,2024-06-02,Greed,
1717392600,73,Greed,2024-06-03,Greed,
1717479000,73,Greed,2024-06-04,Greed,
1717565400,75,Extreme Greed,2024-06-05,Greed,Greed→Extreme Greed
1717651800,78,Extreme Greed,2024-06-06,Extreme Greed,
1717738200,77,Extreme Greed,2024-06-07,Extreme Greed,
1717824600,72,Greed,2024-06-08,Extreme Greed,Extreme Greed→Greed
1717911000,75,Extreme Greed,2024-06-09,Greed,Greed→Extreme Greed
1717997400,72,Greed,2024-06-10,Extreme Greed,Extreme Greed→Greed
1718083800,74,Greed,2024-06-11,Greed,
1718170200,72,Greed,2024-06-12,Greed,
1718256600,70,Greed,2024-06-13,Greed,
1718343000,74,Greed,2024-06-14,Greed,
1718429400,74,Greed,2024-06-15,Greed,
1718515800,71,Greed,2024-06-16,Greed,
1718602200,71,Greed,2024-06-17,Greed,
1718688600,74,Greed,2024-06-18,Greed,
1718775000,64,Greed,2024-06-19,Greed,
1718861400,60,Greed,2024-06-20,Greed,
1718947800,63,Greed,2024-06-21,Greed,
1719034200,53,Neutral,2024-06-22,Greed,Greed→Neutral
1719120600,55,Greed,2024-06-23,Neutral,Neutral→Greed
1719207000,51,Neutral,2024-06-24,Greed,Greed→Neutral
1719293400,30,Fear,2024-06-25,Neutral,Neutral→Fear
1719379800,46,Neutral,2024-06-26,Fear,Fear→Neutral
1719466200,40,Fear,2024-06-27,Neutral,Neutral→Fear
1719552600,47,Neutral,2024-06-28,Fear,Fear→Neutral
1719639000,30,Fear,2024-06-29,Neutral,Neutral→Fear
1719725400,47,Neutral,2024-06-30,Fear,Fear→Neutral
1719811800,53,Neutral,2024-07-01,Neutral,
1719898200,51,Neutral,2024-07-02,Neutral,
1719984600,50,Neutral,2024-07-03,Neutral,
1720071000,44,Fear,2024-07-04,Neutral,Neutral→Fear
1720157400,29,Fear,2024-07-05,Fear,
1720243800,26,Fear,2024-07-06,Fear,
1720330200,29,Fear,2024-07-07,Fear,
1720416600,28,Fear,2024-07-08,Fear,
1720503000,27,Fear,2024-07-09,Fear,
1720589400,28,Fear,2024-07-10,Fear,
1720675800,29,Fear,2024-07-11,Fear,
1720762200,25,Fear,2024-07-12,Fear,
1720848600,25,Fear,2024-07-13,Fear,
1720935000,33,Fear,2024-07-14,Fear,
1721021400,52,Neutral,2024-07-15,Fear,Fear→Neutral
1721107800,65,Greed,2024-07-16,Neutral,Neutral→Greed
1721194200,69,Greed,2024-07-17,Greed,
1721280600,61,Greed,2024-07-18,Greed,
1721367000,60,Greed,2024-07-19,Greed,
1721453400,74,Greed,2024-07-20,Greed,
1721539800,74,Greed,2024-07-21,Greed,
1721626200,70,Greed,2024-07-22,Greed,
1721712600,71,Greed,2024-07-23,Greed,
1721799000,69,Greed,2024-07-24,Greed,
1721885400,68,Greed,2024-07-25,Greed,
1721971800,68,Greed,2024-07-26,Greed,
1722058200,72,Greed,2024-07-27,Greed,
1722144600,71,Greed,2024-07-28,Greed,
1722231000,74,Greed,2024-07-29,Greed,
1722317400,67,Greed,2024-07-30,Greed,
1722403800,61,Greed,2024-07-31,Greed,
1722490200,52,Neutral,2024-08-01,Greed,Greed→Neutral
1722576600,57,Greed,2024-08-02,Neutral,Neutral→Greed
1722663000,37,Fear,2024-08-03,Greed,Greed→Fear
1722749400,34,Fear,2024-08-04,Fear,
1722835800,26,Fear,2024-08-05,Fear,
1722922200,17,Extreme Fear,2024-08-06,Fear,Fear→Extreme Fear
1723008600,29,Fear,2024-08-07,Extreme Fear,Extreme Fear→Fear
1723095000,20,Extreme Fear,2024-08-08,Fear,Fear→Extreme Fear
1723181400,48,Neutral,2024-08-09,Extreme Fear,Extreme Fear→Neutral
1723267800,40,Fear,2024-08-10,Neutral,Neutral→Fear
1723354200,39,Fear,2024-08-11,Fear,
1723440600,25,Fear,2024-08-12,Fear,
1723527000,31,Fear,2024-08-13,Fear,
1723613400,30,Fear,2024-08-14,Fear,
1723699800,29,Fear,2024-08-15,Fear,
1723786200,27,Fear,2024-08-16,Fear,
1723872600,25,Fear,2024-08-17,Fear,
1723959000,31,Fear,2024-08-18,Fear,
1724045400,28,Fear,2024-08-19,Fear,
1724131800,30,Fear,2024-08-20,Fear,
1724218200,26,Fear,2024-08-21,Fear,
1724304600,39,Fear,2024-08-22,Fear,
1724391000,34,Fear,2024-08-23,Fear,
1724477400,56,Greed,2024-08-24,Fear,Fear→Greed
1724563800,54,Neutral,2024-08-25,Greed,Greed→Neutral
1724650200,55,Greed,2024-08-26,Neutral,Neutral→Greed
1724736600,48,Neutral,2024-08-27,Greed,Greed→Neutral
1724823000,30,Fear,2024-08-28,Neutral,Neutral→Fear
1724909400,29,Fear,2024-08-29,Fear,
1724995800,34,Fear,2024-08-30,Fear,
1725082200,29,Fear,2024-08-31,Fear,
1725168600,26,Fear,2024-09-01,Fear,
1725255000,26,Fear,2024-09-02,Fear,
1725341400,26,Fear,2024-09-03,Fear,
1725427800,27,Fear,2024-09-04,Fear,
1725514200,29,Fear,2024-09-05,Fear,
1725600600,22,Extreme Fear,2024-09-06,Fear,Fear→Extreme Fear
1725687000,23,Extreme Fear,2024-09-07,Extreme Fear,
1725773400,29,Fear,2024-09-08,Extreme Fear,Extreme Fear→Fear
1725859800,26,Fear,2024-09-09,Fear,
1725946200,33,Fear,2024-09-10,Fear,
1726032600,37,Fear,2024-09-11,Fear,
1726119000,31,Fear,2024-09-12,Fear,
1726205400,32,Fear,2024-09-13,Fear,
1726291800,50,Neutral,2024-09-14,Fear,Fear→Neutral
1726378200,51,Neutral,2024-09-15,Neutral,
1726464600,39,Fear,2024-09-16,Neutral,Neutral→Fear
1726551000,33,Fear,2024-09-17,Fear,
1726637400,45,Neutral,2024-09-18,Fear,Fear→Neutral
1726723800,49,Neutral,2024-09-19,Neutral,
1726810200,54,Neutral,2024-09-20,Neutral,
1726896600,54,Neutral,2024-09-21,Neutral,
1726983000,52,Neutral,2024-09-22,Neutral,
1727069400,50,Neutral,2024-09-23,Neutral,
1727155800,54,Neutral,2024-09-24,Neutral,
1727242200,59,Greed,2024-09-25,Neutral,Neutral→Greed
1727328600,50,Neutral,2024-09-26,Greed,Greed→Neutral
1727415000,61,Greed,2024-09-27,Neutral,Neutral→Greed
1727501400,64,Greed,2024-09-28,Greed,
1727587800,63,Greed,2024-09-29,Greed,
1727674200,61,Greed,2024-09-30,Greed,
1727760600,50,Neutral,2024-10-01,Greed,Greed→Neutral
1727847000,42,Fear,2024-10-02,Neutral,Neutral→Fear
1727933400,37,Fear,2024-10-03,Fear,
1728019800,41,Fear,2024-10-04,Fear,
1728106200,49,Neutral,2024-10-05,Fear,Fear→Neutral
1728192600,50,Neutral,2024-10-06,Neutral,
1728279000,50,Neutral,2024-10-07,Neutral,
1728365400,49,Neutral,2024-10-08,Neutral,
1728451800,49,Neutral,2024-10-09,Neutral,
1728538200,39,Fear,2024-10-10,Neutral,Neutral→Fear
1728624600,32,Fear,2024-10-11,Fear,
1728711000,49,Neutral,2024-10-12,Fear,Fear→Neutral
1728797400,50,Neutral,2024-10-13,Neutral,
1728883800,48,Neutral,2024-10-14,Neutral,
1728970200,65,Greed,2024-10-15,Neutral,Neutral→Greed
1729056600,73,Greed,2024-10-16,Greed,
1729143000,71,Greed,2024-10-17,Greed,
1729229400,73,Greed,2024-10-18,Greed,
1729315800,72,Greed,2024-10-19,Greed,
1729402200,73,Greed,2024-10-20,Greed,
1729488600,72,Greed,2024-10-21,Greed,
1729575000,70,Greed,2024-10-22,Greed,
1729661400,71,Greed,2024-10-23,Greed,
1729747800,69,Greed,2024-10-24,Greed,
1729834200,72,Greed,2024-10-25,Greed,
1730007000,74,Greed,2024-10-27,Greed,
1730093400,72,Greed,2024-10-28,Greed,
1730179800,72,Greed,2024-10-29,Greed,
1730266200,77,Extreme Greed,2024-10-30,Greed,Greed→Extreme Greed
1730352600,77,Extreme Greed,2024-10-31,Extreme Greed,
1730439000,75,Extreme Greed,2024-11-01,Extreme Greed,
1730525400,72,Greed,2024-11-02,Extreme Greed,Extreme Greed→Greed
1730611800,74,Greed,2024-11-03,Greed,
1730698200,70,Greed,2024-11-04,Greed,
1730784600,70,Greed,2024-11-05,Greed,
1730871000,70,Greed,2024-11-06,Greed,
1730957400,77,Extreme Greed,2024-11-07,Greed,Greed→Extreme Greed
1731043800,75,Extreme Greed,2024-11-08,Extreme Greed,
1731130200,75,Extreme Greed,2024-11-09,Extreme Greed,
1731216600,78,Extreme Greed,2024-11-10,Extreme Greed,
1731303000,76,Extreme Greed,2024-11-11,Extreme Greed,
1731389400,80,Extreme Greed,2024-11-12,Extreme Greed,
1731475800,84,Extreme Greed,2024-11-13,Extreme Greed,
1731562200,88,Extreme Greed,2024-11-14,Extreme Greed,
1731648600,80,Extreme Greed,2024-11-15,Extreme Greed,
1731735000,86,Extreme Greed,2024-11-16,Extreme Greed,
1731821400,90,Extreme Greed,2024-11-17,Extreme Greed,
1731907800,83,Extreme Greed,2024-11-18,Extreme Greed,
1731994200,90,Extreme Greed,2024-11-19,Extreme Greed,
1732080600,83,Extreme Greed,2024-11-20,Extreme Greed,
1732167000,82,Extreme Greed,2024-11-21,Extreme Greed,
1732253400,94,Extreme Greed,2024-11-22,Extreme Greed,
1732339800,93,Extreme Greed,2024-11-23,Extreme Greed,
1732426200,80,Extreme Greed,2024-11-24,Extreme Greed,
1732512600,82,Extreme Greed,2024-11-25,Extreme Greed,
1732599000,79,Extreme Greed,2024-11-26,Extreme Greed,
1732685400,75,Extreme Greed,2024-11-27,Extreme Greed,
1732771800,77,Extreme Greed,2024-11-28,Extreme Greed,
1732858200,78,Extreme Greed,2024-11-29,Extreme Greed,
1732944600,84,Extreme Greed,2024-11-30,Extreme Greed,
1733031000,81,Extreme Greed,2024-12-01,Extreme Greed,
1733117400,80,Extreme Greed,2024-12-02,Extreme Greed,
1733203800,76,Extreme Greed,2024-12-03,Extreme Greed,
1733290200,78,Extreme Greed,2024-12-04,Extreme Greed,
1733376600,84,Extreme Greed,2024-12-05,Extreme Greed,
1733463000,72,Greed,2024-12-06,Extreme Greed,Extreme Greed→Greed
1733549400,75,Extreme Greed,2024-12-07,Greed,Greed→Extreme Greed
1733635800,79,Extreme Greed,2024-12-08,Extreme Greed,
1733722200,78,Extreme Greed,2024-12-09,Extreme Greed,
